restaurant_id,restaurant_name,city,locality,latitude,longitude,restaurant_type,cuisines,top_selling_dish,distance_from_city_center_km,opening_time,closing_time,operating_days_per_week,seating_capacity,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,customer_sentiment_score,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,avg_prep_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,monthly_order_growth_pct,weekend_order_uplift_pct,repeat_customer_pct,online_order_share_pct,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,seating_capacity_note,loyalty_program,sustainability_packaging_rating,has_own_website,has_own_app,food_license_verified,year_established,listing_date,days_listed,rating_difference,revenue_difference,profit_difference,total_monthly_revenue,total_monthly_profit,total_monthly_orders,average_delivery_time
REST002599,Harvest Republic (2),Jaipur,Civil Lines,26.93671,75.68571,Cafe,Biryani,Veg Biryani,2.2,11:00,21:00,7,64,5.0,2563,5.0,569,5.0,100,405,Mid-Range,22,29,18,24,26,25.2,16.9,6,15,288,208,5.3,5,67,60,116640,84240,84629,67903,58.1,41.9,Swiggy Better,Private Room; Parking; Bar; Alcohol,4,Dine-in available,False,5,False,False,True,2024,2024-09-21,667,0.0,32400,16726,200880,152532,496,21.0
REST002600,Coastal Bakery House,Jaipur,Tonk Road,26.89681,75.76506,QSR (Quick Service),Bakery,Croissant,1.9,09:00,22:00,7,88,4.2,1834,4.1,1322,4.15,85,244,Budget,26,29,23,27,33,26.9,20.3,14,22,429,277,4.9,54,49,75,104676,67588,74223,52252,60.8,39.2,Swiggy Better,Smoking Area; Bar; Dine-in; Rooftop; WiFi; Vegan Options; Dessert Bar; AC,8,Dine-in available,True,5,True,True,True,2017,2021-08-04,1811,0.10000000000000053,37088,21971,172264,126475,706,25.0
REST002601,Tandoor Lebanese Bowl,Delhi,Punjabi Bagh,28.80073,77.13921,Food Truck,Lebanese; Desserts,Fattoush,5.3,07:00,23:00,7,0,4.3,885,4.4,2044,4.35,92,206,Budget,35,50,27,27,13,25.2,25.7,12,27,158,298,0.5,54,60,66,32548,61388,23616,44243,34.6,65.4,Zomato Better,Family Friendly; Alcohol; Vegan Options; Rooftop; WiFi; Smoking Area; Dine-in,7,"Delivery-only, no seating",False,5,False,False,True,2017,2021-09-15,1769,-0.10000000000000053,-28840,-20627,93936,67859,456,27.0
REST002602,Heritage Mexican Diner,Hyderabad,Miyapur,17.3587,78.60204,Food Truck,Mexican,Tacos,4.3,11:00,22:00,7,0,3.9,670,4.0,2029,3.95,77,111,Budget,36,32,23,24,14,19.9,21.5,10,30,163,282,7.6,54,45,60,18093,31302,14058,23835,36.6,63.4,Zomato Better,Outdoor Seating; Bar; Live Music,3,"Delivery-only, no seating",False,3,False,False,True,2013,2016-10-06,3574,-0.10000000000000009,-13209,-9777,49395,37893,445,23.5
REST002603,The Cafe Corner,Delhi,Greater Kailash,28.7018,77.19578,QSR (Quick Service),Cafe,Cold Brew,1.2,08:00,24:00,7,69,4.4,2181,4.4,1542,4.4,86,312,Mid-Range,33,23,23,21,19,15.2,24.9,22,5,470,280,-1.5,29,51,69,146640,87360,120620,63639,62.7,37.3,Swiggy Better,AC; Smoking Area; Parking,3,Dine-in available,True,4,True,False,True,2016,2018-01-18,3105,0.0,59280,56981,234000,184259,750,22.0
REST002604,Ember Grill (2),Chennai,Tambaram,12.9816,80.22418,Food Truck,Vegan; Thai,Vegan Wrap,15.6,12:00,21:00,6,0,4.5,1001,4.8,866,4.65,97,188,Budget,81,86,41,44,20,22.8,23.1,21,13,243,227,-4.6,15,58,75,45684,42676,34210,31833,51.7,48.3,Swiggy Better,Bar; Vegan Options; Private Room; Smoking Area; Rooftop; Live Music,6,"Delivery-only, no seating",True,3,False,False,True,2022,2025-04-21,455,-0.2999999999999998,3008,2377,88360,66043,470,42.5
REST002605,The Multi-Cuisine Room (2),Mumbai,Dadar,19.15465,72.91766,Fine Dine,Multi-Cuisine,Family Thali,8.4,08:00,24:00,7,54,4.2,632,4.6,693,4.4,89,1356,Luxury,50,57,30,32,30,15.4,24.6,13,12,107,131,4.6,41,59,85,145092,177636,119065,129919,45.0,55.0,Zomato Better,Outdoor Seating; WiFi; Private Room; Family Friendly; Rooftop; Smoking Area,6,Dine-in available,False,4,True,True,True,2013,2016-09-20,3590,-0.39999999999999947,-32544,-10854,322728,248984,238,31.0
REST002606,Twist Lebanese Point,Mumbai,Khar,19.04928,72.85531,Cafe,Lebanese,Kibbeh,6.0,10:00,22:00,7,115,4.7,919,4.1,860,4.4,88,338,Mid-Range,44,44,29,29,16,22.3,19.2,18,8,296,208,3.2,23,60,75,100048,70304,75405,55101,58.7,41.3,Swiggy Better,Family Friendly; WiFi; Dine-in; Smoking Area; Vegan Options; Private Room; Alcohol,7,Dine-in available,False,2,True,True,True,2020,2022-12-01,1327,0.6000000000000005,29744,20304,170352,130506,504,29.0
REST002607,Tandoor Express (3),Hyderabad,Kondapur,17.44992,78.45613,Casual Dining,Pan-Asian; North Indian,Dim Sum,0.8,12:00,24:00,7,18,4.4,1425,4.6,1204,4.5,90,597,Mid-Range,19,22,18,21,16,17.1,24.4,32,30,250,353,6.9,33,54,95,149250,210741,120016,154541,41.5,58.5,Zomato Better,Family Friendly; Private Room,2,Dine-in available,False,2,False,True,True,2024,2026-04-01,110,-0.1999999999999993,-61491,-34525,359991,274557,603,19.5
REST002608,The Multi-Cuisine Bowl (2),Bangalore,Marathahalli,12.93809,77.6449,QSR (Quick Service),Multi-Cuisine,Family Thali,7.1,08:00,21:00,7,65,4.0,692,4.4,1785,4.2,84,319,Mid-Range,53,50,34,28,21,18.4,24.0,12,26,311,310,6.7,45,57,87,99209,98890,78526,72902,50.1,49.9,Swiggy Better,WiFi; Outdoor Seating; Takeaway; Dine-in; Dessert Bar,5,Dine-in available,True,1,True,False,True,2023,2023-10-04,1020,-0.40000000000000036,319,5624,198099,151428,621,31.0
REST002609,Sunrise Room (4),Hyderabad,Kondapur,17.38106,78.49806,QSR (Quick Service),South Indian,Masala Dosa,5.8,09:00,22:00,7,94,3.7,2026,3.9,2445,3.8,80,318,Mid-Range,40,43,31,25,29,20.8,15.7,17,30,274,451,2.7,15,39,64,87132,143418,66938,117274,37.8,62.2,Zomato Better,Family Friendly; Vegan Options; Outdoor Seating; Private Room; Dessert Bar,5,Dine-in available,False,1,False,False,True,2015,2017-04-30,3368,-0.19999999999999973,-56286,-50336,230550,184212,725,28.0
REST002610,Coastal Room (2),Delhi,Karol Bagh,28.66503,77.11405,Food Truck,Mughlai; North Indian,Korma,9.6,09:00,22:00,6,0,4.2,1043,4.4,1385,4.3,84,218,Budget,54,52,36,30,32,18.9,17.3,29,6,211,189,4.9,32,59,60,45998,41202,36185,33052,52.8,47.2,Swiggy Better,Private Room; Bar; Dine-in,3,"Delivery-only, no seating",False,4,False,False,True,2018,2018-07-25,2917,-0.20000000000000018,4796,3133,87200,69237,400,33.0
REST002611,Heritage Vietnamese House,Ahmedabad,Bopal,22.97577,72.48753,Casual Dining,Vietnamese,Spring Rolls,3.1,10:00,21:00,6,73,3.7,1359,4.2,2529,3.95,78,661,Mid-Range,34,32,28,25,15,20.2,23.8,21,21,158,315,15.8,35,45,91,104438,208215,80841,153900,33.4,66.6,Zomato Better,AC; Family Friendly; Alcohol,3,Dine-in available,False,4,False,False,True,2021,2022-10-03,1386,-0.5,-103777,-73059,312653,234741,473,26.5
REST002612,The Bakery House (3),Kolkata,Alipore,22.55795,88.31559,Casual Dining,Bakery; Seafood,Artisan Bread,3.8,09:00,21:00,7,30,4.4,1250,4.5,957,4.45,92,621,Mid-Range,40,36,28,26,24,19.4,24.5,6,10,274,315,-1.9,58,41,89,170154,195615,133030,143259,46.5,53.5,Zomato Better,Alcohol; Takeaway; Outdoor Seating; Parking,4,Dine-in available,False,4,False,False,True,2025,2026-03-19,123,-0.09999999999999964,-25461,-10229,365769,276289,589,27.0
REST002613,Sultan Italian Cafe,Delhi,Chandni Chowk,28.69718,77.05747,QSR (Quick Service),Italian,Pasta Alfredo,6.4,10:00,22:00,7,64,4.3,2541,3.8,1384,4.05,83,399,Mid-Range,47,45,31,30,23,19.9,20.9,12,20,316,364,1.0,40,46,79,126084,145236,97963,111435,46.5,53.5,Zomato Better,Takeaway; Smoking Area; Rooftop; Parking; Outdoor Seating; WiFi; Bar,7,Dine-in available,False,4,False,False,True,2021,2021-09-08,1776,0.5,-19152,-13472,271320,209398,680,30.5
REST002614,Roots Kitchen Co.,Chennai,Adyar,13.06446,80.29633,Cafe,Cafe,Cold Brew,3.7,10:00,23:00,6,75,4.8,1509,4.5,791,4.65,100,419,Mid-Range,32,34,28,24,21,24.2,19.1,5,14,241,151,11.8,31,65,61,100979,63269,74246,49649,61.5,38.5,Swiggy Better,Takeaway; Family Friendly,2,Dine-in available,True,4,False,False,True,2022,2023-08-18,1067,0.2999999999999998,37710,24597,164248,123895,392,26.0
REST002615,Barrel North Bowl,Bangalore,Yelahanka,12.89551,77.63119,Cloud Kitchen,North Indian; Korean,Dal Makhani,7.0,09:00,23:00,7,0,3.8,1548,3.8,995,3.8,71,390,Mid-Range,50,46,33,31,21,24.1,23.0,16,28,256,271,7.1,10,51,58,99840,105690,73505,78940,48.6,51.4,Zomato Better,Family Friendly; Bar,2,"Delivery-only, no seating",False,5,False,False,True,2014,2018-06-11,2961,0.0,-5850,-5435,205530,152445,527,32.0
REST002616,Saffron Street Junction,Delhi,Connaught Place,28.71828,77.18927,Casual Dining,Street Food; Fast Food,Pani Puri,2.2,10:00,21:00,7,19,4.9,2952,4.8,3393,4.85,96,1114,Premium,31,33,28,19,29,16.4,22.3,19,22,345,390,-4.2,45,64,96,384330,434460,311661,327448,46.9,53.1,Zomato Better,AC; Parking; Alcohol; Live Music,4,Dine-in available,True,1,False,False,True,2011,2016-09-04,3606,0.10000000000000053,-50130,-15787,818790,639109,735,23.5
REST002617,Sunrise Japanese Diner,Bangalore,Hebbal,12.87376,77.54755,Casual Dining,Japanese; Chinese,Sushi Platter,5.0,08:00,23:00,5,64,4.8,587,4.8,3240,4.8,95,647,Mid-Range,45,41,26,33,33,18.8,24.4,25,24,220,514,6.5,52,68,79,142340,332558,112113,243871,30.0,70.0,Zomato Better,Private Room; Live Music; Vegan Options; Family Friendly; Dine-in; Rooftop; Parking; Smoking Area,8,Dine-in available,False,2,False,False,True,2013,2016-12-28,3491,0.0,-190218,-131758,474898,355984,734,29.5
REST002618,The South Room (2),Ahmedabad,Maninagar,23.00561,72.65936,Cloud Kitchen,South Indian,Masala Dosa,3.1,08:00,22:00,7,0,4.7,977,4.5,3790,4.6,94,298,Budget,34,33,23,23,16,15.5,25.4,10,31,242,718,-4.9,57,58,83,72116,213964,59110,154829,25.2,74.8,Zomato Better,Live Music; Vegan Options; Parking,3,"Delivery-only, no seating",False,1,False,False,True,2013,2018-09-20,2860,0.20000000000000018,-141848,-95719,286080,213939,960,23.0
REST002619,The North Cafe (2),Kolkata,Salt Lake,22.49358,88.35089,QSR (Quick Service),North Indian; Vegan,Paneer Tikka,9.3,07:00,23:00,7,28,4.3,1592,4.5,890,4.4,89,375,Mid-Range,50,55,33,35,19,21.3,22.7,7,23,279,400,-1.3,50,60,55,104625,150000,79870,112472,41.1,58.9,Zomato Better,Private Room; Alcohol; Outdoor Seating; Takeaway,4,Dine-in available,True,5,False,False,True,2022,2025-05-31,415,-0.20000000000000018,-45375,-32602,254625,192342,679,34.0
REST002620,Nawab Diner (3),Ahmedabad,Vastrapur,23.06752,72.57535,Food Truck,Vietnamese; Thai,Spring Rolls,18.1,12:00,22:00,7,0,4.7,692,4.7,1098,4.7,88,126,Budget,95,97,50,50,20,21.6,23.5,22,9,172,132,13.9,31,59,97,21672,16632,16481,12342,56.6,43.4,Swiggy Better,Rooftop; Outdoor Seating; Takeaway,3,"Delivery-only, no seating",False,5,False,False,False,2012,2017-10-03,3212,0.0,5040,4139,38304,28823,304,50.0
REST002621,Cinnamon Bowl (2),Ahmedabad,Navrangpura,23.08411,72.56556,Fine Dine,Lebanese,Hummus,15.3,09:00,22:00,6,82,4.0,541,4.2,557,4.1,80,1225,Premium,81,77,39,41,29,17.2,26.1,27,9,89,128,6.1,43,52,66,109025,156800,87565,112399,41.0,59.0,Zomato Better,Rooftop; Family Friendly; Outdoor Seating; Live Music; WiFi; Bar,6,Dine-in available,False,4,False,False,True,2023,2024-11-22,605,-0.20000000000000018,-47775,-24834,265825,199964,217,40.0
REST002622,The Lebanese Bhavan (6),Jaipur,Malviya Nagar,26.94199,75.79997,Fine Dine,Lebanese,Shawarma,1.1,08:00,23:00,7,38,4.1,1380,4.4,886,4.25,83,1409,Luxury,23,20,20,22,22,19.2,16.1,20,18,170,109,-1.5,19,48,66,239530,153581,187734,124989,60.9,39.1,Swiggy Better,Alcohol; Live Music; Bar; Parking; Takeaway; Family Friendly; Dessert Bar,7,Dine-in available,False,2,False,False,True,2014,2017-04-25,3373,-0.3000000000000007,85949,62745,393111,312723,279,21.0
REST002623,Lotus Korean Bites,Bangalore,Rajajinagar,12.94779,77.62946,QSR (Quick Service),Korean,Bibimbap,7.5,10:00,21:00,7,26,4.6,2235,4.9,1442,4.75,91,132,Budget,40,54,32,27,29,20.7,16.0,18,20,303,368,2.2,23,66,72,39996,48576,30765,39580,45.2,54.8,Zomato Better,AC; Bar; Family Friendly; Parking; Takeaway; Live Music; Rooftop,7,Dine-in available,False,2,False,False,True,2011,2016-12-26,3493,-0.3000000000000007,-8580,-8815,88572,70345,671,29.5
REST002624,Tandoor Foods,Jaipur,Civil Lines,26.87532,75.83918,Cloud Kitchen,Thai; Fast Food,Thai Basil Fried Rice,3.1,09:00,21:00,7,0,4.7,1565,4.6,915,4.65,98,424,Mid-Range,30,31,19,25,9,24.8,24.8,30,22,233,413,-5.2,29,54,61,98792,175112,72063,127734,36.1,63.9,Zomato Better,Alcohol; Dine-in; Live Music; Rooftop; Private Room; WiFi,6,"Delivery-only, no seating",False,1,False,False,False,2017,2019-08-29,2517,0.10000000000000053,-76320,-55671,273904,199797,646,22.0
REST002625,The Mughlai Cellar (3),Pune,Wagholi,18.50772,73.84448,Fine Dine,Mughlai,Nihari,2.1,09:00,24:00,7,81,4.9,1267,4.7,1548,4.8,99,1716,Luxury,23,28,20,22,20,22.0,20.2,29,17,241,195,-3.6,30,67,73,413556,334620,312896,259016,55.3,44.7,Swiggy Better,Family Friendly; AC,2,Dine-in available,True,4,True,True,False,2022,2023-11-16,977,0.20000000000000018,78936,53880,748176,571912,436,21.0
REST002626,Copper Point (2),Delhi,Saket,28.70136,77.10694,Cloud Kitchen,Continental,Soup of the Day,7.3,09:00,22:00,7,0,4.8,3256,4.7,1692,4.75,89,259,Budget,52,56,28,31,21,24.8,20.7,29,29,410,352,-11.4,22,61,97,106190,91168,77459,70127,53.8,46.2,Swiggy Better,Outdoor Seating; AC; Smoking Area; WiFi; Family Friendly,5,"Delivery-only, no seating",False,4,False,False,False,2015,2019-01-17,2741,0.09999999999999964,15022,7332,197358,147586,762,29.5
REST002627,The Cafe Diner,Pune,Camp,18.54453,73.81115,Casual Dining,Cafe,Cold Brew,2.1,08:00,23:00,6,81,4.3,804,3.9,584,4.1,86,617,Mid-Range,28,32,22,19,17,25.4,15.9,16,31,234,148,5.7,58,45,61,144378,91316,104475,74493,61.3,38.7,Swiggy Better,Alcohol; Private Room; Live Music,3,Dine-in available,False,3,False,False,True,2014,2018-05-17,2986,0.3999999999999999,53062,29982,235694,178968,382,20.5
REST002628,The Italian Tadka (2),Bangalore,Hebbal,12.99149,77.62849,Cafe,Italian,Risotto,11.2,12:00,23:00,7,18,3.7,1377,3.7,1401,3.7,74,921,Premium,68,65,39,38,26,23.2,18.6,6,6,169,191,-14.0,48,32,92,155649,175911,115952,138896,46.9,53.1,Zomato Better,Dessert Bar; Outdoor Seating; Live Music; Family Friendly; Takeaway; Private Room; WiFi,7,Dine-in available,True,5,True,False,True,2015,2017-07-10,3297,0.0,-20262,-22944,331560,254848,360,38.5
REST002629,The Italian Cellar,Bangalore,Marathahalli,12.86968,77.6079,QSR (Quick Service),Italian,Pasta Alfredo,7.4,07:00,21:00,7,85,4.4,1973,4.6,577,4.5,88,282,Budget,54,44,24,29,11,18.6,18.1,25,30,433,227,-18.4,24,72,68,122106,64014,96412,50855,65.6,34.4,Swiggy Better,Rooftop; Dessert Bar; Vegan Options; Family Friendly; Takeaway; WiFi; Alcohol,7,Dine-in available,False,4,False,False,True,2024,2024-11-23,604,-0.1999999999999993,58092,45557,186120,147267,660,26.5
REST002630,Curry Seafood Junction,Bangalore,BTM Layout,13.00471,77.55574,Cloud Kitchen,Seafood; Thai,Crab Masala,9.8,09:00,22:00,7,0,4.3,2906,4.2,2180,4.25,85,627,Mid-Range,58,56,35,33,29,26.2,23.9,18,30,362,353,11.0,24,53,59,226974,221331,162482,163380,50.6,49.4,Balanced,Parking; Private Room; Outdoor Seating; WiFi; Dessert Bar; Smoking Area; Vegan Options,7,"Delivery-only, no seating",False,1,True,True,True,2024,2026-03-27,115,0.09999999999999964,5643,-898,448305,325862,715,34.0
REST002631,The Mexican Eatery,Mumbai,Worli,19.09528,72.81553,Cafe,Mexican,Nachos,6.4,10:00,23:00,7,27,4.7,2395,4.7,1376,4.7,93,384,Mid-Range,47,50,26,28,28,18.4,20.6,19,10,285,298,1.9,37,58,95,109440,114432,86624,88133,48.9,51.1,Balanced,Outdoor Seating; WiFi; Live Music; Parking; Family Friendly; Takeaway,6,Dine-in available,False,1,False,False,False,2018,2022-02-01,1630,0.0,-4992,-1509,223872,174757,583,27.0
REST002632,Heritage Pan-Asian Kitchen Co.,Delhi,Kirti Nagar,28.66501,77.11054,Casual Dining,Pan-Asian,Asian Noodle Bowl,1.9,09:00,23:00,5,18,3.7,907,3.8,952,3.75,72,893,Premium,30,23,14,23,22,21.8,23.9,14,8,268,187,-5.5,15,36,87,239324,166991,181537,123268,58.9,41.1,Swiggy Better,Bar; Rooftop; Alcohol,3,Dine-in available,False,2,True,False,False,2023,2026-06-18,32,-0.09999999999999964,72333,58269,406315,304805,455,18.5
REST002633,Copper Room,Ahmedabad,Bodakdev,22.97412,72.63673,QSR (Quick Service),Vietnamese; South Indian,Spring Rolls,4.2,09:00,24:00,7,98,4.6,879,4.0,1149,4.3,81,255,Budget,44,38,18,28,12,22.9,26.5,8,22,278,154,1.5,38,61,73,70890,39270,53017,27998,64.4,35.6,Swiggy Better,Parking; Live Music; Rooftop; Alcohol; Dine-in,5,Dine-in available,False,5,False,False,True,2014,2017-03-03,3426,0.5999999999999996,31620,25019,110160,81015,432,23.0
REST002634,Zaffran Cafe Kitchen,Hyderabad,Hitech City,17.38808,78.56601,Cloud Kitchen,Cafe,Avocado Toast,12.5,10:00,21:00,7,0,4.7,816,4.6,2719,4.65,93,358,Mid-Range,79,76,35,34,15,23.6,16.9,5,13,336,508,20.2,50,59,60,120288,181864,89143,146595,39.8,60.2,Zomato Better,Private Room; Family Friendly; AC; Vegan Options,4,"Delivery-only, no seating",False,1,True,False,False,2023,2025-12-19,213,0.10000000000000053,-61576,-57452,302152,235738,844,34.5
REST002635,Basil Lebanese Junction,Pune,Shivaji Nagar,18.5294,73.79202,Cloud Kitchen,Lebanese; North Indian,Hummus,4.9,11:00,23:00,6,0,4.6,870,4.7,1520,4.65,91,286,Budget,43,40,24,22,18,24.4,26.5,7,5,371,251,0.6,54,60,64,106106,71786,77810,51180,59.6,40.4,Swiggy Better,WiFi; Live Music; Rooftop; Alcohol,4,"Delivery-only, no seating",False,2,True,False,True,2022,2026-05-26,55,-0.10000000000000053,34320,26630,177892,128990,622,23.0
REST002636,Sultan Deck (2),Delhi,Rajouri Garden,28.649,77.14922,Cafe,Thai; Multi-Cuisine,Tom Yum Soup,4.6,07:00,22:00,7,73,4.8,1215,4.9,1984,4.85,97,679,Mid-Range,36,28,28,32,29,19.2,17.9,22,18,379,722,-5.0,8,71,57,257341,490238,201694,390411,34.4,65.6,Zomato Better,Family Friendly; Live Music; Dessert Bar; Vegan Options; Parking,5,Dine-in available,True,1,False,False,True,2021,2023-09-09,1045,-0.10000000000000053,-232897,-188717,747579,592105,1101,30.0
REST002637,Silk Tadka (2),Delhi,Paharganj,28.70701,77.14237,QSR (Quick Service),Chinese; Desserts,Fried Rice,13.4,07:00,22:00,7,73,4.5,1230,4.5,2452,4.5,82,250,Budget,86,77,39,37,22,25.8,25.9,12,25,258,317,-8.3,49,49,91,64500,79250,46423,56963,44.9,55.1,Zomato Better,Dessert Bar; Family Friendly; AC,3,Dine-in available,False,4,False,False,True,2012,2017-09-17,3228,0.0,-14750,-10540,143750,103386,575,38.0
REST002638,Bistro Tadka (2),Bangalore,Hebbal,12.98083,77.66384,QSR (Quick Service),Lebanese,Fattoush,6.3,09:00,21:00,7,101,4.2,2449,4.1,2104,4.15,83,253,Budget,51,42,28,31,11,20.5,18.1,26,22,381,298,15.3,50,55,63,96393,75394,74333,59895,56.1,43.9,Swiggy Better,Takeaway; Family Friendly; Smoking Area; WiFi; Alcohol,5,Dine-in available,False,5,False,True,True,2021,2021-01-09,2018,0.10000000000000053,20999,14438,171787,134228,679,29.5
REST002639,Roots Hub (2),Kolkata,Tollygunge,22.6155,88.38768,Cloud Kitchen,Pan-Asian; Lebanese,Dim Sum,11.7,09:00,24:00,7,0,4.0,2436,3.9,2865,3.95,73,421,Mid-Range,73,60,34,39,9,21.0,25.2,15,7,300,360,8.1,16,50,66,126300,151560,96784,109966,45.5,54.5,Zomato Better,Parking; WiFi; AC; Takeaway; Live Music; Dessert Bar; Rooftop; Dine-in,8,"Delivery-only, no seating",True,2,False,False,True,2018,2023-10-11,1013,0.10000000000000009,-25260,-13182,277860,206750,660,36.5
REST002640,Roots Deck (5),Bangalore,BTM Layout,12.96605,77.57788,Casual Dining,Korean; Vietnamese,Korean Fried Chicken,5.0,11:00,23:00,7,27,4.7,2645,4.8,1198,4.75,94,380,Mid-Range,46,39,27,27,32,25.8,25.8,17,16,297,257,10.1,12,64,57,112860,97660,81230,70290,53.6,46.4,Swiggy Better,Rooftop; Live Music; Bar; WiFi; Family Friendly,5,Dine-in available,True,2,False,False,True,2013,2017-04-18,3380,-0.09999999999999964,15200,10940,210520,151520,554,27.0
REST002641,Bamboo Hub (6),Chennai,Tambaram,12.9813,80.31,Cloud Kitchen,Continental; Mughlai,Steak,2.6,07:00,23:00,7,0,4.4,1756,4.7,4463,4.55,83,379,Mid-Range,29,34,26,22,9,22.0,19.9,15,19,336,606,-0.3,51,60,57,127344,229674,96348,178450,35.7,64.3,Zomato Better,Outdoor Seating; Smoking Area; Family Friendly; Live Music; Rooftop,5,"Delivery-only, no seating",False,2,False,False,True,2021,2026-04-05,106,-0.2999999999999998,-102330,-82102,357018,274798,942,24.0
REST002642,Green Spot (2),Chennai,Perambur,13.0953,80.14186,QSR (Quick Service),Korean,Tteokbokki,0.7,10:00,24:00,7,35,4.9,1857,4.6,1661,4.75,97,289,Budget,18,21,17,19,10,20.0,15.1,30,21,239,274,14.4,18,68,97,69071,79186,53599,65212,46.6,53.4,Zomato Better,Takeaway; AC; Dessert Bar; Private Room; Dine-in; Alcohol,6,Dine-in available,False,3,True,False,True,2014,2017-11-24,3160,0.3000000000000007,-10115,-11613,148257,118811,513,18.0
REST002643,The Cafe Republic (3),Pune,Shivaji Nagar,18.43587,73.80712,Food Truck,Cafe,Avocado Toast,4.9,09:00,22:00,7,0,4.9,775,5.0,543,4.95,97,174,Budget,40,43,29,22,30,25.5,19.1,18,31,190,211,11.3,15,67,77,33060,36714,23891,28811,47.4,52.6,Zomato Better,Outdoor Seating; Vegan Options; Dine-in,3,"Delivery-only, no seating",False,3,False,False,False,2021,2026-06-06,44,-0.09999999999999964,-3654,-4920,69774,52702,401,25.5
REST002644,Green Thai Republic,Ahmedabad,Bodakdev,22.98,72.52792,QSR (Quick Service),Thai; Continental,Green Curry,5.8,09:00,23:00,6,106,4.9,1016,4.8,1990,4.85,92,389,Mid-Range,46,48,29,31,29,26.6,22.0,5,19,162,351,-8.5,28,70,77,63018,136539,44868,103305,31.6,68.4,Zomato Better,Smoking Area; WiFi; AC; Alcohol; Dine-in; Outdoor Seating; Dessert Bar; Live Music,8,Dine-in available,False,2,True,False,True,2021,2023-12-20,943,0.10000000000000053,-73521,-58437,199557,148173,513,30.0
REST002645,Delhi Chinese Point,Bangalore,Rajajinagar,12.90406,77.56097,Cloud Kitchen,Chinese; Fast Food,Dumplings,11.0,10:00,22:00,7,0,4.3,1203,4.2,1844,4.25,80,436,Mid-Range,66,62,43,39,32,24.0,17.2,8,17,421,379,9.8,11,53,63,183556,165244,135317,132717,52.6,47.4,Balanced,Alcohol; Smoking Area,2,"Delivery-only, no seating",False,3,True,False,True,2018,2018-02-19,3073,0.09999999999999964,18312,2600,348800,268034,800,41.0
REST002646,Royal Junction,Ahmedabad,Vastrapur,23.04719,72.4954,Casual Dining,North Indian; Vegan,Butter Chicken,0.2,08:00,22:00,5,72,4.2,642,4.6,1635,4.4,90,539,Mid-Range,18,28,15,19,25,25.6,17.4,10,7,214,265,5.2,25,51,84,115346,142835,83243,114442,44.7,55.3,Zomato Better,Live Music; Outdoor Seating; Dessert Bar; Takeaway; Parking; Smoking Area; Bar,7,Dine-in available,False,1,True,False,True,2015,2017-09-26,3219,-0.39999999999999947,-27489,-31199,258181,197685,479,17.0
REST002647,Tandoor Vegan Eatery,Chennai,Perambur,13.02839,80.24248,Fine Dine,Vegan; Lebanese,Vegan Buddha Bowl,7.9,08:00,23:00,7,84,4.3,683,4.5,1183,4.4,93,987,Premium,62,55,33,34,26,16.6,20.0,25,20,263,143,6.3,49,54,90,259581,141141,209996,109525,64.8,35.2,Swiggy Better,Live Music; Parking,2,Dine-in available,True,5,True,False,False,2021,2026-05-15,66,-0.20000000000000018,118440,100471,400722,319521,406,33.5
REST002648,The Mexican Bar & Grill (2),Kolkata,Park Street,22.62257,88.33622,Food Truck,Mexican; Vietnamese,Nachos,5.4,11:00,22:00,6,0,4.7,520,4.6,1441,4.65,90,271,Budget,47,44,24,27,11,18.2,17.2,10,4,259,227,0.5,52,59,77,70189,61517,55692,49408,53.3,46.7,Swiggy Better,Vegan Options; Private Room,2,"Delivery-only, no seating",False,2,False,False,True,2020,2025-05-26,420,0.10000000000000053,8672,6284,131706,105100,486,25.5
REST002649,Harvest Pan-Asian Express,Hyderabad,Banjara Hills,17.3271,78.47352,Casual Dining,Pan-Asian,Asian Noodle Bowl,4.7,11:00,24:00,6,104,4.6,1740,4.5,1332,4.55,100,466,Mid-Range,38,42,27,27,9,17.6,22.4,21,11,420,367,-0.6,22,67,56,195720,171022,156435,128732,53.4,46.6,Swiggy Better,Vegan Options; Rooftop; AC; Alcohol; Bar; Smoking Area; Outdoor Seating; Family Friendly,8,Dine-in available,False,4,False,False,True,2021,2021-06-27,1849,0.09999999999999964,24698,27703,366742,285167,787,27.0
